summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,violation_county,violation_in_front_of_or,house_number,street_name,date_first_observed,law_section,sub_division,days_parking_in_effect,vehicle_color,vehicle_year,feet_from_curb,violation_post_code,violation_description,intersecting_street,from_hours_in_effect,to_hours_in_effect,unregistered_vehicle,meter_number,violation_legal_code,time_first_observed
4852759868,JDZ6139,NY,PAS,2023-07-17T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0,,0,0,0,,,0713A,BX,,,SB BROOK AVE @ E 157,0,1180,B,,GY,2019,0,,PHTO SCHOOL ZN SPEED VIOLATION,TH ST,,,,,T,
4849540569,GKW4412,NY,PAS,2023-07-05T00:00:00.000,36,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,0825A,BK,,,SB CYPRESS HILLS ST,0,1180,B,,GY,2006,0,,PHTO SCHOOL ZN SPEED VIOLATION,@ JAMAICA AVE,,,,,T,
4849137672,GSR8999,NY,PAS,2023-07-01T00:00:00.000,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1059P,BX,,,NB BOSTON RD @ ELY A,0,1180,B,,BL,2022,0,,PHTO SCHOOL ZN SPEED VIOLATION,VE,,,,,T,
5128780296,LAX8905,NY,PAS,2023-07-09T00:00:00.000,7,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,1042P,QN,,,BORDEN AVE (E/B) @ G,0,1111,D,,GY,2005,0,,FAILURE TO STOP AT RED LIGHT,REENPOINT AVE,,,,,T,
4852291123,KWS5191,NY,PAS,2023-07-15T00:00:00.000,36,SUBN,ROVER,V,0,0,0,0,,0,0,0,,,0550P,QN,,,SB 164TH ST @ 59TH A,0,1180,B,,WH,2023,0,,PHTO SCHOOL ZN SPEED VIOLATION,VE,,,,,T,
2009091980,JKC4970,NY,PAS,2023-07-24T00:00:00.000,21,SUBN,ALFAR,S,6130,5130,5280,20250618,78,78,0,594701,KS06,,1024A,Kings,O,178,10 STREET,0,408,d1,Y,BK,2021,0,,No Parking Street Cleaning,,0930A,1100A,,,,00000
9067777146,KUZ7964,NY,PAS,2023-07-20T00:00:00.000,71,4DSD,TOYOT,T,10440,0,0,20240206,108,108,108,370799,T401,I,0813A,Q,I,N,47th Ave,0,408,J6,YYYYYYY,BL,2009,0,,71A-Insp Sticker Expired (NYS),15ft E/of 43rd St,,,,,,
4851745760,JRB4000,NY,PAS,2023-07-14T00:00:00.000,36,PICK,DODGE,V,0,0,0,0,,0,0,0,,,0240A,QN,,,SB WOODHAVEN BLVD @,0,1180,B,,BK,2008,0,,PHTO SCHOOL ZN SPEED VIOLATION,81ST AVE,,,,,T,
4030806375,M240B,NY,ORG,2023-06-16T00:00:00.000,5,4DSD,DODGE,V,0,0,0,0,,0,0,0,,,0341P,MN,,,EB E 14TH STREET @ B,0,1111,C,,GY,2017,0,,BUS LANE VIOLATION,ROADWAY,,,,,T,
2012319798,JBH2856,NY,PAS,2023-07-20T00:00:00.000,21,4DSD,HONDA,S,9340,7040,7190,20240702,114,114,0,693348,QW01,,0932A,Qns,O,23-16,40 AVENUE,0,408,d1,Y,BL,2015,0,,No Parking Street Cleaning,,0830A,1000A,,,,00000
9062074856,HKB6744,NY,PAS,2023-07-18T00:00:00.000,71,4DSD,HONDA,T,36280,0,0,20240922,63,63,63,361068,T302,J,0148P,K,I,W,E 33rd St,0,408,J6,YYYYYYY,BK,2003,0,,71A-Insp Sticker Expired (NYS),55ft N/of Avenue S,,,,,,
4852053984,KYP1059,NY,PAS,2023-07-15T00:00:00.000,36,4DSD,CHRYS,V,0,0,0,0,,0,0,0,,,0336P,QN,,,SB FRANCIS LEWIS BLV,0,1180,B,,BL,2016,0,,PHTO SCHOOL ZN SPEED VIOLATION,D @ 137TH AVE,,,,,T,
4853729070,H32PTH,NJ,PAS,2023-07-22T00:00:00.000,36,SPOR,NISSA,V,0,0,0,0,,0,0,0,,,0410P,BK,,,EB ATLANTIC AVE @ CL,0,1180,B,,,2022,0,,PHTO SCHOOL ZN SPEED VIOLATION,ASSON AVE,,,,,T,
4851793157,GST9128,NY,PAS,2023-07-14T00:00:00.000,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1208P,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,BK,2016,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
8873789663,KJB1482,NY,PAS,2023-07-20T00:00:00.000,38,CONV,SMART,T,28990,14740,14810,20241220,112,112,112,365941,T402,A,1020A,Q,F,70-09,Austin St,0,408,H1,YYYYYY,BK,2009,0,5,38-Failure to Dsplay Meter Rec,,0900A,1000P,,466691,,
4852391350,KVC7990,NY,PAS,2023-07-17T00:00:00.000,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,1031A,BX,,,SB BRUCKNER BLVD @ E,0,1180,B,,GY,2002,0,,PHTO SCHOOL ZN SPEED VIOLATION,149TH ST,,,,,T,
4852931793,JBJ9264,NY,PAS,2023-07-20T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1213A,QN,,,SB MAIN ST @ 63RD AV,0,1180,B,,BK,2017,0,,PHTO SCHOOL ZN SPEED VIOLATION,E,,,,,T,
9064963836,KRC2246,NY,PAS,2023-07-14T00:00:00.000,74,CONV,CHRYS,T,27820,0,0,20230715,100,100,100,364851,T402,R,0603P,Q,I,N,Almeda Ave,0,408,J2,YYYYYYY,RD,2005,0,,74-Missing Display Plate,5ft W/of Beach 63rd,,,,,,
9061932063,HLDV28,FL,PAS,2023-07-14T00:00:00.000,38,SUBN,NISSA,T,34730,10810,10910,20238888,18,18,18,361040,T106,P,0123P,NY,F,348,W 48th St,0,408,H1,YYYYYY,WHITE,0,0,3,38-Failure to Dsplay Meter Rec,,0900A,0700P,,106268,,
4852703978,KXC3460,NY,PAS,2023-07-19T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1016P,BX,,,NB UNIVERSITY AVE @,0,1180,B,,GY,2017,0,,PHTO SCHOOL ZN SPEED VIOLATION,W BURNSIDE AVE,,,,,T,
8980882221,KHT4752,NY,PAS,2023-06-28T00:00:00.000,71,SUBN,TESLA,T,19230,51030,20530,20241212,76,76,76,373722,T302,V,1105A,K,F,151,Bergen St,0,408,J6,YYYYYYY,GY,2021,0,55,71A-Insp Sticker Expired (NYS),,,,,,,
8986948643,JAU6762,NY,PAS,2023-07-20T00:00:00.000,21,SUBN,LINCO,T,54830,60730,57030,20240530,90,90,90,345228,T301,X,0745A,K,O,251,Lee Ave,0,408,D1,Y  Y,BK,2021,0,12,21-No Parking (street clean),,0730A,0800A,,,,
5128824949,JRP9881,NY,PAS,2023-07-11T00:00:00.000,7,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,0549P,ST,,,RICHMOND RD (W/B) @,0,1111,D,,GY,2020,0,,FAILURE TO STOP AT RED LIGHT,NEW DORP LANE,,,,,T,
4849450283,KMY7718,NY,PAS,2023-07-04T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0714A,BK,,,WB OLD FULTON ST @ H,0,1180,B,,GY,2018,0,,PHTO SCHOOL ZN SPEED VIOLATION,ENRY ST,,,,,T,
5128715085,KVX6028,NY,PAS,2023-07-11T00:00:00.000,7,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,0613A,ST,,,FOREST AVE (E/B) @ S,0,1111,D,,GY,2013,0,,FAILURE TO STOP AT RED LIGHT,OUTH AVE,,,,,T,
4852828787,JNR4246,NY,PAS,2023-07-18T00:00:00.000,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0127P,BX,,,EB BRUCKNER BLVD @ W,0,1180,B,,GY,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,HITE PLAINS RD,,,,,T,
5128294961,JDN1753,NY,PAS,2023-06-18T00:00:00.000,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1021A,QN,,,WB NORTHERN BLVD @ 4,0,1111,D,,BL,2015,0,,FAILURE TO STOP AT RED LIGHT,8TH ST,,,,,T,
4853491636,KEP2722,NY,PAS,2023-07-21T00:00:00.000,36,SUBN,NISSA,V,0,13665,0,0,,0,0,0,,,0448P,QN,,,WB QUEENS BLVD @ 72N,0,1180,B,,BK,2022,0,,PHTO SCHOOL ZN SPEED VIOLATION,D RD,,,,,T,
4848336533,KEH7283,NY,PAS,2023-06-28T00:00:00.000,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,1046A,BX,,,NB BRONX RIVER AVE @,0,1180,B,,WH,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,E 174TH ST,,,,,T,
4852806627,KYL1862,NY,PAS,2023-07-17T00:00:00.000,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0940P,BK,,,EB EASTERN PKWY @ BU,0,1180,B,,BK,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,FFALO AVE,,,,,T,
4853238190,KZN3594,NY,PAS,2023-07-22T00:00:00.000,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0746A,ST,,,NB TRANTOR PL @ DIXO,0,1180,B,,BK,2016,0,,PHTO SCHOOL ZN SPEED VIOLATION,N AVE,,,,,T,
5128880369,KLU9205,NY,PAS,2023-07-19T00:00:00.000,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0957A,ST,,,CLOVE RD (N/B) @ CHE,0,1111,D,,GY,2009,0,,FAILURE TO STOP AT RED LIGHT,SHIRE PL,,,,,T,
4852988134,JMS8662,NY,PAS,2023-07-20T00:00:00.000,36,SUBN,AUDI,V,0,0,0,0,,0,0,0,,,1205P,BX,,,SB THROGS NECK EXPWY,0,1180,B,,BK,2012,0,,PHTO SCHOOL ZN SPEED VIOLATION,@ SCHLEY AVE,,,,,T,
4849459407,KND4645,NY,PAS,2023-07-04T00:00:00.000,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0945A,QN,,,WB ASTORIA BLVD N @,0,1180,B,,BK,2019,0,,PHTO SCHOOL ZN SPEED VIOLATION,42ND ST,,,,,T,
9065918279,KCBA43,FL,PAS,2023-07-24T00:00:00.000,33,SUBN,NISSA,T,45590,18470,18490,88888888,19,19,19,367395,MTTF,G,0327P,NY,F,1410,York Ave,0,408,O3,YYYYYYY,WHITE,0,0,2,33-Misuse Parking Permit,,,,,,,
4852563457,JEZ7909,NY,PAS,2023-07-18T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0848A,BK,,,SB OCEAN PKWY @ DITM,0,1180,B,,BK,2019,0,,PHTO SCHOOL ZN SPEED VIOLATION,AS AVE,,,,,T,
9066606678,KPR8052,PA,PAS,2023-07-15T00:00:00.000,14,SUBN,VOLKS,T,27880,13610,15350,88888888,1,1,1,363512,T105,H,0508P,NY,F,16,Park Pl,0,408,C,YYYYYYY,RED,0,0,50,14-No Standing,,,,,,,
4851718020,KHP1278,NY,PAS,2023-07-13T00:00:00.000,36,4DSD,KIA,V,0,10810,0,0,,0,0,0,,,0807P,QN,,,NB FARMERS BLVD @ 11,0,1180,B,,RD,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH AVE,,,,,T,
9067087026,IZW3222,PA,PAS,2023-07-25T00:00:00.000,21,SUBN,FORD,T,68930,51030,20530,20240388,84,84,84,370326,T301,H,0936A,K,O,345,Pacific St,0,408,D1,Y,WHITE,0,0,3,21-No Parking (street clean),,0830A,1000A,,,,
4851684010,KYF2588,NY,PAS,2023-07-13T00:00:00.000,36,4DSD,INFIN,V,0,0,0,0,,0,0,0,,,0627A,QN,,,WB LIBERTY AVE @ 175,0,1180,B,,WH,2013,0,,PHTO SCHOOL ZN SPEED VIOLATION,TH ST,,,,,T,
4853588644,KGR5255,NY,PAS,2023-07-24T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0247P,QN,,,WB CROSS ISLAND PKWY,0,1180,B,,BK,2015,0,,PHTO SCHOOL ZN SPEED VIOLATION,@ 165TH ST,,,,,T,
4852384095,KVN6353,NY,PAS,2023-07-17T00:00:00.000,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0932A,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,BK,2010,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
4030868058,JBB2172,NY,PAS,2023-06-20T00:00:00.000,5,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,0710P,MN,,,EB E 14TH STREET @ B,0,1111,C,,BL,2022,0,,BUS LANE VIOLATION,ROADWAY,,,,,T,
4849326330,KGN2649,NY,PAS,2023-06-30T00:00:00.000,36,4DSD,BMW,V,10210,40404,40404,0,,0,0,0,,,0342P,BK,,,NB 3RD AVE @ 41ST ST,0,1180,B,,WH,1989,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,,T,
4852861614,KPW1462,NY,PAS,2023-07-19T00:00:00.000,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0754A,BK,,,EB CONDUIT BLVD @ GL,0,1180,B,,BK,2017,0,,PHTO SCHOOL ZN SPEED VIOLATION,ENMORE AVE,,,,,T,
4849344010,GKR7393,NY,PAS,2023-07-01T00:00:00.000,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1253A,QN,,,WB ASTORIA BLVD N @,0,1180,B,,BK,2012,0,,PHTO SCHOOL ZN SPEED VIOLATION,42ND ST,,,,,T,
4852160132,JAM2414,NC,PAS,2023-07-16T00:00:00.000,36,4S,TOYOT,V,0,0,0,0,,0,0,0,,,0951P,BK,,,EB ATLANTIC AVE @ HI,0,1180,B,,,2015,0,,PHTO SCHOOL ZN SPEED VIOLATION,NSDALE ST,,,,,T,
9063119628,JNH6907,NY,PAS,2023-07-18T00:00:00.000,21,4DSD,ACURA,T,14180,0,0,20240111,70,70,70,362176,T302,Q,0936A,K,I,S,Avenue L,0,408,D1,Y,BL,2019,0,5,21-No Parking (street clean),40ft E/of E 17th St,0930A,1100A,,,,
9067211473,JPU1025,NY,PAS,2023-07-18T00:00:00.000,21,SUBN,ME/BE,T,29690,0,0,20240513,26,26,26,362167,T103,BB,0850A,NY,I,E,Riverside Dr,0,408,D1,Y  Y,GY,2009,0,,21-No Parking (street clean),200ft S/of W 135th S,0830A,1000A,,,,
4852292097,KPM2658,NY,PAS,2023-07-15T00:00:00.000,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0600P,BK,,,SB STILLWELL AVE @ W,0,1180,B,,BK,2015,0,,PHTO SCHOOL ZN SPEED VIOLATION,15TH PL,,,,,T,
4852344334,KCZ9186,NC,PAS,2023-07-16T00:00:00.000,36,4S,ACURA,V,0,0,0,0,,0,0,0,,,0324P,BX,,,WB BRUCKNER BLVD @ B,0,1180,B,,,2016,0,,PHTO SCHOOL ZN SPEED VIOLATION,ROOK AVE,,,,,T,
9066451490,LAP1890,NY,PAS,2023-07-24T00:00:00.000,21,SUBN,TOYOT,T,20190,14290,14490,20250428,112,112,112,370791,T402,O,1027A,Q,F,68-60,108th St,0,408,D1,Y,WH,2016,0,7,21-No Parking (street clean),,0930A,1100A,,,,
4853258220,KJN6824,NY,PAS,2023-07-22T00:00:00.000,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1048A,BK,,,NB SHORE RD @ 71ST S,0,1180,B,,BK,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,T,,,,,T,
9047827960,MDG4518,PA,PAS,2023-07-21T00:00:00.000,21,SUBN,MITSU,T,23520,74480,74510,88888888,46,46,46,373275,T201,Q,1151A,BX,F,1822,Davidson Ave,0,408,D1,Y  Y,SILVE,0,0,6,21-No Parking (street clean),,1130A,0100P,,,,
9064429777,KZZ1660,NY,PAS,2023-07-19T00:00:00.000,17,4DSD,BMW,T,55590,40404,40404,20241231,103,103,103,372277,T402,P,0118P,Q,O,0410,Merrick Blvd,0,408,C4,YYYYY,BLACK,2012,0,,17-No Stand (exc auth veh),,0800A,0600P,,,,
4851732030,KMP8962,NY,PAS,2023-07-13T00:00:00.000,36,SUBN,TOYOT,V,0,13665,0,0,,0,0,0,,,1055P,QN,,,WB QUEENS BLVD @ 72N,0,1180,B,,BK,2018,0,,PHTO SCHOOL ZN SPEED VIOLATION,D RD,,,,,T,
4853015899,KPS3234,NY,PAS,2023-07-20T00:00:00.000,36,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0348P,ST,,,WB SEAVIEW AVE @ MAS,0,1180,B,,TN,2009,0,,PHTO SCHOOL ZN SPEED VIOLATION,ON AVE,,,,,T,
9061854891,KUT3100,NY,PAS,2023-07-19T00:00:00.000,37,SUBN,NISSA,T,8790,17990,18090,20240123,115,115,115,369600,T401,Q,1049A,Q,F,88-21,37th Ave,0,408,H1,YYYYYYY,BL,2014,0,,37-Expired Parking Meter,,,,,405540,,1040A
5128741746,JRM8289,NY,PAS,2023-07-07T00:00:00.000,7,4DSD,MAZDA,V,0,0,0,0,,0,0,0,,,0821P,QN,,,BORDEN AVE (E/B) @ G,0,1111,D,,BL,2017,0,,FAILURE TO STOP AT RED LIGHT,REENPOINT AVE,,,,,T,
4852083472,KTS2424,NY,PAS,2023-07-15T00:00:00.000,36,SUBN,PORSC,V,0,0,0,0,,0,0,0,,,1158P,BK,,,WB MEEKER AVE @ LORI,0,1180,B,,WH,2022,0,,PHTO SCHOOL ZN SPEED VIOLATION,MER ST,,,,,T,
9065706446,KAT7250,NY,PAS,2023-07-03T00:00:00.000,74,SUBN,TOYOT,T,35780,65030,41730,20250405,70,70,70,355542,T302,M,0655A,K,F,589,E 22nd St,0,408,J2,YYYYYYY,BK,2017,0,,74B-Covered Plate,,,,,,,
4852868335,KAK7155,NY,OMS,2023-07-19T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0944A,QN,,,EB 23RD AVE @ 98TH S,0,1180,B,,WH,2022,0,,PHTO SCHOOL ZN SPEED VIOLATION,T,,,,,T,
4853845770,KGY2311,NY,PAS,2023-07-25T00:00:00.000,36,SUBN,KIA,V,0,0,0,0,,0,0,0,,,0740P,BX,,,EB LAFAYETTE AVE @ B,0,1180,B,,GY,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,RINSMADE AVE,,,,,T,
5128789263,JMK4846,NY,PAS,2023-07-15T00:00:00.000,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0308P,BK,,,CADMAN PLAZA (E/B) @,0,1111,D,,GY,2018,0,,FAILURE TO STOP AT RED LIGHT,PROSPECT ST,,,,,T,
9069530892,KFG9945,NY,PAS,2023-07-23T00:00:00.000,74,SUBN,TOYOT,T,65030,0,0,20240719,70,70,70,362524,T802,A,0028A,K,I,N,Newkirk Ave,0,408,J2,YYYYYYY,RD,2014,0,,74A-Improperly Displayed Plate,15ft E/of E 18th St,,,,,,
4853621994,LEC6512,NY,PAS,2023-07-19T00:00:00.000,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0802P,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,BK,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
4852110852,GBV3694,NY,PAS,2023-07-16T00:00:00.000,36,SUBN,AUDI,V,0,0,0,0,,0,0,0,,,0947A,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,WH,2013,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
4852247183,HUC5005,NY,PAS,2023-07-15T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1128A,BK,,,SB ROCKAWAY PKWY @ S,0,1180,B,,BK,2013,0,,PHTO SCHOOL ZN SPEED VIOLATION,CHENCK ST,,,,,T,
4853140517,KFK6132,NY,PAS,2023-07-17T00:00:00.000,36,SUBN,KIA,V,0,0,0,0,,0,0,0,,,0715P,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,RD,2012,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
4853088052,KZP3288,NY,PAS,2023-07-21T00:00:00.000,36,SUBN,PORSC,V,0,0,0,0,,0,0,0,,,0954A,QN,,,SB WOODHAVEN BLVD @,0,1180,B,,BL,2023,0,,PHTO SCHOOL ZN SPEED VIOLATION,81ST AVE,,,,,T,
4852498120,KKE3874,NY,PAS,2023-07-16T00:00:00.000,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0121A,BK,,,NB MEEKER AVE @ LORI,0,1180,B,,BK,2019,0,,PHTO SCHOOL ZN SPEED VIOLATION,MER ST,,,,,T,
1492269773,KRA6888,NY,PAS,2023-07-05T00:00:00.000,46,SUBN,ME/BE,P,11010,37628,37630,20230701,34,34,34,975241,0034,0000,0315A,NY,F,3795,10TH AVE,0,408,F7,BBBBBBB,BK,2018,0,,,,ALL,ALL,0,-,,
9069238962,KVF5302,NY,PAS,2023-07-23T00:00:00.000,71,SUBN,INFIN,T,35330,19835,15380,20240207,60,60,60,363987,T302,J,1134A,K,O,2733,E 12th St,0,408,J6,YYYYYYY,BK,2018,0,,71A-Insp Sticker Expired (NYS),,,,,,,
4852247286,KTN4695,NY,PAS,2023-07-15T00:00:00.000,36,SUBN,PORSC,V,0,0,0,0,,0,0,0,,,1129A,QN,,,WB SHORE PKWY N @ 84,0,1180,B,,WH,2022,0,,PHTO SCHOOL ZN SPEED VIOLATION,TH ST,,,,,T,
4852448190,KSC4066,NY,PAS,2023-07-17T00:00:00.000,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0750P,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,WH,2018,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
4853054455,KEF9796,NY,PAS,2023-07-20T00:00:00.000,36,4DSD,SUBAR,V,0,0,0,0,,0,0,0,,,1041P,BX,,,EB E TREMONT AVE @ B,0,1180,B,,BK,2018,0,,PHTO SCHOOL ZN SPEED VIOLATION,LONDELL AVE,,,,,T,
9047827272,LAL6490,NY,PAS,2023-07-15T00:00:00.000,38,PICK,TOYOT,T,47520,77150,22920,20250219,49,49,49,373275,T201,Q,1148A,BX,F,707,Lydig Ave,0,408,H1,YYYYYY,RD,2023,0,15,38-Failure to Dsplay Meter Rec,,0900A,0700P,,214876,,
4853471698,KWG3013,NY,PAS,2023-07-21T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1146A,ST,,,WB GOETHALS RD N @ J,0,1180,B,,BK,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,ULES DR,,,,,T,
4031144817,JRC5242,NY,PAS,2023-07-12T00:00:00.000,5,SUBN,ACURA,V,0,50750,0,0,,0,0,0,,,0529P,QN,,,SB WOODHAVEN BLVD @,0,1111,C,,GY,2017,0,,BUS LANE VIOLATION,METROPOLITAN AVE,,,,,T,
4853396238,KVW4904,NY,PAS,2023-07-23T00:00:00.000,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0939P,QN,,,SB FRANCIS LEWIS BLV,0,1180,B,,GY,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,D @ 137TH AVE,,,,,T,
4852999338,JLN7499,NY,OMS,2023-07-20T00:00:00.000,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0138P,QN,,,WB BEACH CHANNEL DR,0,1180,B,,BK,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,@ B 135TH ST,,,,,T,
4853222674,KHU8079,NY,PAS,2023-07-22T00:00:00.000,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0349A,QN,,,NB BROOKVILLE BLVD @,0,1180,B,,WH,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,135TH AVE,,,,,T,
2010516801,LBR8874,NY,PAS,2023-07-20T00:00:00.000,21,SUBN,MINI,S,35910,13610,29690,20250702,24,24,0,598523,MN07,,0945A,NY,F,303,WEST 107 STREET,0,408,d1,Y  Y,GY,2020,0,,No Parking Street Cleaning,,0930A,1100A,,,,00000
4851638279,JHT2148,NY,PAS,2023-07-13T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0540P,QN,,,NB FRANCIS LEWIS BLV,0,1180,B,,GY,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,D @ 128TH AVE,,,,,T,
4849496120,HLA7686,NY,PAS,2023-07-04T00:00:00.000,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0626P,BK,,,SB CYPRESS HILLS ST,0,1180,B,,WH,2012,0,,PHTO SCHOOL ZN SPEED VIOLATION,@ JAMAICA AVE,,,,,T,
4852640798,KSY2246,NY,PAS,2023-07-18T00:00:00.000,36,PICK,RAM,V,0,0,0,0,,0,0,0,,,1156P,QN,,,EB ASTORIA BLVD S @,0,1180,B,,WH,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,44TH ST,,,,,T,
1490912526,KWZ6915,NY,PAS,2023-06-07T00:00:00.000,46,SDN,ACURA,P,0,40404,40404,20240912,75,75,75,959310,0075,0000,1125P,K,F,83,NICHOLS ST,0,408,F2,BBBBBBB,BL,2003,0,,,,ALL,ALL,0,-,,
9065715812,JNS4059,NY,PAS,2023-07-17T00:00:00.000,37,SUBN,BMW,T,14380,0,0,20240102,61,61,61,357764,T302,G,1139A,K,I,S,Avenue P,0,408,H1,YYYYYY,BK,2023,0,3,37-Expired Parking Meter,40ft E/of E 15th St,0800A,0700P,,312608,,1123A
4853304885,KRA7458,NY,PAS,2023-07-22T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0817P,BX,,,EB CROSS BRONX EXPWY,0,1180,B,,WH,2022,0,,PHTO SCHOOL ZN SPEED VIOLATION,EXT. @ LAFAYETTE AV,,,,,T,
9067926050,GPX5798,NY,PAS,2023-07-14T00:00:00.000,21,SUBN,HONDA,T,6780,8680,8730,20240515,66,66,66,365813,T302,M,0954A,K,F,4221,17th Ave,0,408,D1,Y,BR,2021,0,,21-No Parking (street clean),,0930A,1100A,,,,
5602484747,HCS7983,NY,PAS,2023-06-19T00:00:00.000,12,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0506P,,,,WB W 207th St @ Verm,0,1111,C,,GY,2016,0,,MOBILE BUS LANE VIOLATION,ilyea Ave,,,,,T,
4853393869,JLJ9937,NY,PAS,2023-07-23T00:00:00.000,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0840P,ST,,,EB HYLAN BLVD @ CULO,0,1180,B,,BL,2019,0,,PHTO SCHOOL ZN SPEED VIOLATION,TTA LN,,,,,T,
8898645752,JMC7172,NY,PAS,2023-07-05T00:00:00.000,38,4DSD,HONDA,T,17210,10110,10010,20231121,9,9,9,376205,T102,T,0504P,NY,F,342,E 11th St,0,408,H1,YYYYYY,GY,2008,0,42,38-Failure to Dsplay Meter Rec,,0100P,0700P,,103127,,
4852399347,JET2172,NY,PAS,2023-07-17T00:00:00.000,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1145A,MN,,,EB W 65TH ST @ AMSTE,0,1180,B,,GY,2014,0,,PHTO SCHOOL ZN SPEED VIOLATION,RDAM AVE,,,,,T,
4852277266,KLL5324,NY,PAS,2023-07-15T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0348P,QN,,,WB UNION TPK @ 235TH,0,1180,B,,RD,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,ST,,,,,T,
